"word","rating","sd","surveygroup","n","groupsize"
"cosmic",1.86206896551724,1.21667397707951,14,29,30
"woods",1.89655172413793,1.26335233141847,14,29,30
"solid",1.82758620689655,1.58269583571019,14,29,30
"recently",2.96551724137931,1.70047805506674,14,29,30
"buddy",1.62068965517241,1.08278058400742,14,29,30
"simulation",2.92857142857143,1.60850911943377,14,28,30
"acid",2.89655172413793,1.61122906915823,14,29,30
"flight",3,1.96396101212393,14,29,30
"normalization",3.03448275862069,1.74197668142277,14,29,30
"turkey",1.75862068965517,1.24370335271585,14,29,30
"forced",2.17241379310345,1.25552964114869,14,29,30
"baker",1.96551724137931,1.37536381214701,14,29,30
"universal",2.27586206896552,1.48556270541641,14,29,30
"easy",1.93103448275862,1.22273214222315,14,29,30
"audio",2.89285714285714,1.54774114292495,14,28,30
"actor",1.58620689655172,1.08618734832672,14,29,30
"account",2.44827586206897,1.3252009792737,14,29,30
"grin",1.46428571428571,0.961562881252794,14,28,30
"substitute",2.68965517241379,1.41682361730795,14,29,30
"dad",1.41379310344828,1.1500696059466,14,29,30
"marine",2.44827586206897,1.50205114276045,14,29,30
"directly",2.10344827586207,1.29131238851374,14,29,30
"style",2.24137931034483,1.35370318580955,14,29,30
"reads",2.27586206896552,1.33353857205283,14,29,30
"authors",2.79310344827586,1.73985447554073,14,29,30
"near",2.06896551724138,1.30742479933315,14,29,30
"no",1.37931034482759,0.820008410385801,14,29,30
"fine",2,1.36277028773849,14,29,30
"soul",2.58620689655172,1.37625894000756,14,29,30
"witness",1.71428571428571,1.21280644412019,14,28,30
"cruise",3.03448275862069,1.56941205143586,14,29,30
"starting",1.64285714285714,0.989361399507773,14,28,30
"employees",2.51724137931034,1.4298024252915,14,29,30
"equally",2.93103448275862,1.66756954198015,14,29,30
"customers",2.13793103448276,1.21667397707951,14,29,30
"war",1.93103448275862,1.27981679723418,14,29,30
"behavior",2.86206896551724,1.66313254198718,14,29,30
"accident",2.78571428571429,1.64107333569274,14,28,30
"television",2.79310344827586,1.58968348927046,14,29,30
"null",1.79310344827586,1.11417202906231,14,29,30
"strings",1.68965517241379,1.16813185030819,14,29,30
"conflict",1.6551724137931,1.04457312090926,14,29,30
"sponsor",1.6551724137931,1.00980415601122,14,29,30
"members",1.83333333333333,1.51049965091101,14,30,30
"painful",2.06666666666667,1.41258709425316,14,30,30
"tiny",2.16666666666667,1.39168301318777,14,30,30
"victim",1.9,1.51657508881031,14,30,30
"certain",2.8,1.56249137928656,14,30,30
"competition",2.9,1.58331820924416,14,30,30
"did",1.4,1.03723771092528,14,30,30
"budget",2.9,1.72906193423307,14,30,30
"models",1.86666666666667,1.16658456197135,14,30,30
"executive",2.83333333333333,1.64176804051321,14,30,30
"nose",1.73333333333333,1.33735027091874,14,30,30
"simultaneously",4.2,1.64840570834681,14,30,30
"healing",2.26666666666667,1.48401443745494,14,30,30
"government",2.56666666666667,1.52413533052256,14,30,30
"path",1.53333333333333,0.730296743340221,14,30,30
"depression",2.5,1.54808001218862,14,30,30
"characters",3.2,1.51771152590407,14,30,30
"manually",2.46666666666667,1.27936765989898,14,30,30
"advocate",2.33333333333333,1.26854065851231,14,30,30
"tropical",2.03333333333333,1.21721370161624,14,30,30
"ease",2.5,1.52564288314682,14,30,30
"bias",2.4,1.49942517721591,14,30,30
"drop",1.5,1.04221250066948,14,30,30
"promote",2.03333333333333,1.15917132509372,14,30,30
"warriors",2.06896551724138,1.13171912475662,14,29,30
"volumes",2.26666666666667,1.33735027091874,14,30,30
"sales",2.2,1.49481863736732,14,30,30
"minority",2.23333333333333,1.25074690329097,14,30,30
"everybody",2.33333333333333,1.47000664632167,14,30,30
"created",2.4,1.37965512932112,14,30,30
"spelling",1.82758620689655,1.36457647844203,14,29,30
"mother",2.3,1.55696433197247,14,30,30
"horses",1.9,1.241522980192,14,30,30
"ask",1.26666666666667,0.583292280985675,14,30,30
"regulation",2.93333333333333,1.65952492855809,14,30,30
"masters",1.73333333333333,1.2847469449832,14,30,30
"job",1.46666666666667,1.00801386598746,14,30,30
"connected",1.6,1.00344235097196,14,30,30
"wealth",2.96666666666667,1.54212869746342,14,30,30
"police",2.43333333333333,1.406471087346,14,30,30
"lightning",3.46666666666667,1.94286197236915,14,30,30
"hospital",2.03333333333333,1.27261157856003,14,30,30
"adequate",3.6,1.49942517721591,14,30,30
"promised",2.16666666666667,1.11674815279973,14,30,30
"businesses",2.7,1.80325376415274,14,30,30
"attacked",1.96666666666667,1.06619961038982,14,30,30
"where",2.76666666666667,1.4307782626185,14,30,30
"legend",2.23333333333333,1.47819398972678,14,30,30
"cultural",2,1.28653504180535,14,30,30
"themselves",2.46666666666667,1.47935991128813,14,30,30
"sin",1.43333333333333,1.04000442085709,14,30,30
"reject",1.6551724137931,1.00980415601122,14,29,30
"pressure",2.4,1.52224879021477,14,30,30
"closer",1.72413793103448,1.0985884360051,14,29,30
"dean",1.96666666666667,1.15917132509372,14,30,30
"overhead",2.33333333333333,1.42231800443752,14,30,30
"dive",1.73333333333333,1.01483252680985,14,30,30
"jacket",1.82758620689655,1.28366009957135,14,29,30
"program",2.03333333333333,1.56432938883779,14,30,30
"motor",1.66666666666667,1.02833421822276,14,30,30
"day",1.44827586206897,0.909717652294684,14,29,30
"agent",2.06666666666667,1.20153158964696,14,30,30
"friendly",2.86666666666667,1.67606545286837,14,30,30
"effective",2.06666666666667,1.22989579971676,14,30,30
"called",2.03333333333333,1.15917132509372,14,30,30
"structure",2.4,1.40442649971561,14,30,30
"frequently",3.33333333333333,1.47000664632167,14,30,30
"languages",3.53333333333333,1.65536397358933,14,30,30
"take",1.63333333333333,0.964305479332802,14,30,30
"rider",1.73333333333333,1.31131240743198,14,30,30
"general",2.20689655172414,1.44862768421968,14,29,30
"accounting",2.82758620689655,1.53690239297011,14,29,30
"producers",2.4,1.58875357781957,14,30,30
"luck",1.46666666666667,1.07425461996016,14,30,30
"usual",2.23333333333333,1.50134039728029,14,30,30
"often",2,1.46216655497339,14,30,30
"solely",2.76666666666667,1.63334506212068,14,30,30
"starter",1.56666666666667,1.07264845715811,14,30,30
"original",2.53333333333333,1.47935991128813,14,30,30
"overcome",2.2,1.24291093253173,14,30,30
"fifth",2.23333333333333,1.27801930084539,14,30,30
"magazines",2.76666666666667,1.30472175216584,14,30,30
"overall",1.76666666666667,0.935260735665815,14,30,30
"biggest",1.63333333333333,0.718395402284138,14,30,30
"find",1.4,0.855005545454894,15,30,30
"enterprise",2.23333333333333,1.00630198159445,15,30,30
"out",1.46666666666667,0.628810224829857,15,30,30
"stress",1.16666666666667,0.379049021789452,15,30,30
"tap",1.03448275862069,0.185695338177052,15,29,30
"technical",2.96666666666667,1.37673610356182,15,30,30
"talent",1.33333333333333,0.958926602970768,15,30,30
"current",1.33333333333333,0.844182254113956,15,30,30
"determine",2.23333333333333,1.16510568806775,15,30,30
"fork",1.2,0.66436383882992,15,30,30
"pad",1.1,0.402577899936449,15,30,30
"plant",1.1,0.305128576629365,15,30,30
"follows",1.48275862068966,0.687681906073504,15,29,30
"feel",1.26666666666667,0.639683829949492,15,30,30
"sound",1.96666666666667,1.03335187228457,15,30,30
"marijuana",4.24137931034483,1.47974834766382,15,29,30
"now",1.3,0.794376788909785,15,30,30
"gather",1.56666666666667,0.817200154156877,15,30,30
"year",1.66666666666667,1.18418699983352,15,30,30
"differences",2.2,1.34932933532641,15,30,30
"anywhere",1.83333333333333,0.949894125981792,15,30,30
"modes",1.56666666666667,0.897634182970313,15,30,30
"resort",1.33333333333333,0.660894552251267,15,30,30
"raise",1.9,0.994814139633024,15,30,30
"indicated",1.9,1.09387006730138,15,30,30
"trek",1.73333333333333,1.2847469449832,15,30,30
"occur",1.63333333333333,0.927857499958849,15,30,30
"its",1.16666666666667,0.746639983102845,15,30,30
"alive",1.63333333333333,0.808716877841527,15,30,30
"worked",1.53333333333333,0.730296743340222,15,30,30
"naked",1.63333333333333,0.889917986664224,15,30,30
"place",1.6,0.894427190999916,15,30,30
"just",1.06666666666667,0.253708131702462,15,30,30
"ass",1.2,0.484234198111502,15,30,30
"state",1.53333333333333,0.937102406111643,15,30,30
"ship",1.46666666666667,0.899552890217607,15,30,30
"possibility",2.2,1.27035156686969,15,30,30
"topics",1.5,1.00858384842825,15,30,30
"power",1.46666666666667,0.899552890217607,15,30,30
"shift",1.53333333333333,0.973204211243257,15,30,30
"locally",1.86666666666667,1.10588810724554,15,30,30
"city",1.63333333333333,0.850287307765514,15,30,30
"to",1.3,0.595963433268437,15,30,30
"measured",2.76666666666667,1.38173637221391,15,30,30
"football",1.5,0.937715492474976,15,30,30
"nuts",1.26666666666667,0.520830459762188,15,30,30
"slave",1.73333333333333,0.980265035707122,15,30,30
"mouth",2.23333333333333,1.22286642723176,15,30,30
"grab",1.33333333333333,0.660894552251267,15,30,30
"peak",1.76666666666667,1.04000442085709,15,30,30
"aren't",2.16666666666667,1.23409420456751,15,30,30
"somewhere",2.13333333333333,1.30604254388469,15,30,30
"reverse",1.86666666666667,0.973204211243256,15,30,30
"corporations",2.58620689655172,1.23973618677841,15,29,30
"hat",1.1,0.547722557505166,15,30,30
"so",1.03333333333333,0.182574185835055,15,30,30
"believed",2.66666666666667,1.32178910450253,15,30,30
"uncle",2.33333333333333,1.32178910450253,15,30,30
"gopher",3.86666666666667,1.30604254388469,15,30,30
"specify",2.73333333333333,1.17248140440613,15,30,30
"vendor",1.6,0.813676204344972,15,30,30
"bad",1.26666666666667,0.980265035707122,15,30,30
"destruction",2.53333333333333,1.43198279062413,15,30,30
"newsletter",1.9,1.29588207211443,15,30,30
"tight",2.37931034482759,1.49794604860523,15,29,30
"experienced",2.37931034482759,1.67787691323309,15,29,30
"purely",2.4,1.16263671795236,15,30,30
"extend",1.33333333333333,0.711159002218759,15,30,30
"ordered",1.66666666666667,0.844182254113956,15,30,30
"submit",1.36666666666667,0.764890496257057,15,30,30
"oops",1.63333333333333,1.09806517403876,15,30,30
"films",1.2,0.406838102172486,15,30,30
"for",1.06666666666667,0.253708131702462,15,30,30
"net",1.2,0.924755326447544,15,30,30
"stood",1.56666666666667,1.1351236704106,15,30,30
"exposure",2.73333333333333,1.25762044965971,15,30,30
"quote",3.1,1.241522980192,15,30,30
"keeps",1.5,1.04221250066948,15,30,30
"skating",1.83333333333333,1.01991660691327,15,30,30
"why",2.2,1.24291093253173,15,30,30
"upgraded",2.1,1.21343058849835,15,30,30
"estimate",2.23333333333333,1.27801930084539,15,30,30
"full",1.16666666666667,0.461133037377414,15,30,30
"screwed",2.16666666666667,1.05318346089314,15,30,30
"pilot",2.03333333333333,1.29942516026374,15,30,30
"factor",1.31034482758621,0.849514494783515,15,29,30
"association",3.44827586206897,1.45371953712222,15,29,30
"random",1.41379310344828,0.866736134641677,15,29,30
"wine",1.68965517241379,1.19831573098787,15,29,30
"testing",1.27586206896552,0.591399775601311,15,29,30
"kinds",1.48275862068966,0.687681906073504,15,29,30
"permission",2.64285714285714,1.33927248670717,15,28,30
"we'll",2.35714285714286,1.44566493003984,15,28,30
"arrived",2.07407407407407,1.20658213804136,15,27,30
"pretend",1.58620689655172,0.982607368881035,15,29,30
"returns",1.55172413793103,0.985110831203116,15,29,30
"run",1.17241379310345,0.65840529838832,15,29,30
"wild",1.96551724137931,0.981353242819383,15,29,30
"tail",1.82758620689655,0.889179618574712,15,29,30
"mean",1.75862068965517,0.950758058971633,15,29,30
"ability",1.72413793103448,0.921820858183021,15,29,30
"concepts",2.27586206896552,1.03152285911026,15,29,30
"cannot",1.17241379310345,0.384425872219245,15,29,30
"beam",1.72413793103448,0.840771402774939,15,29,30
"rubbish",1.6551724137931,1.04457312090926,15,29,30
"riding",1.75862068965517,1.05746234022079,15,29,30
"baby",1.55172413793103,0.736119501971158,15,29,30
"upgrade",1.89655172413793,1.08050344040594,15,29,30
"arrow",1.86206896551724,1.02553602468711,15,29,30
"percent",2.17241379310345,1.28366009957135,15,29,30
"few",1.62068965517241,1.20752974241537,15,29,30
"thru",1.86206896551724,1.21667397707951,15,29,30
"simply",1.79310344827586,1.01345626252893,15,29,30
"thought",3.37931034482759,1.44947756853112,15,29,30
"planet",1.55172413793103,0.827483573274665,15,29,30
"exception",2.79310344827586,1.3464055413483,15,29,30
"cave",1.48275862068966,0.870988340711386,15,29,30
"ladies",2.13793103448276,1.09296902096454,15,29,30
"memory",1.58620689655172,0.824501640789771,15,29,30
"corporate",2.48275862068966,1.21363355422503,15,29,30
"dress",1.37931034482759,0.862462964150937,15,29,30
"whatever",2.27586206896552,1.48556270541641,15,29,30
"hadn't",2.41379310344828,1.23973618677841,15,29,30
"mechanics",3.27586206896552,1.38606719390145,15,29,30
"congress",1.75862068965517,1.05746234022079,15,29,30
"presentation",2.72413793103448,1.46132405040619,15,29,30
"supposed",2.24137931034483,1.21464787412982,15,29,30
"protocol",2.17241379310345,1.33814812113184,15,29,30
"normally",1.75862068965517,0.87240113700199,15,29,30
"class",1.3448275862069,0.813978854980079,15,29,30
"scared",2.17241379310345,1.22675429829057,15,29,30
"signature",3,1.4142135623731,15,29,30
"contribution",3,1.64750894209583,15,29,30
"attached",2.58620689655172,1.26821700991449,15,29,30
"listed",1.51724137931034,0.870988340711385,15,29,30
"understand",1.68965517241379,1.00368778141491,15,29,30
"facilities",2.79310344827586,1.3464055413483,15,29,30
"causing",2.60714285714286,1.34272486120949,15,28,30
"diet",1.82758620689655,1.03747514659531,15,29,30
"islands",4,1.30930734141595,15,29,30
"up",1.13793103448276,0.441113682386046,15,29,30
"complaints",2.21428571428571,1.10074529825942,15,28,30
"screaming",2.06896551724138,1.25159996127125,15,29,30
"pearl",2.35714285714286,1.3113263207824,15,28,30
"instead",2.06896551724138,1.09970887325298,15,29,30
"atmosphere",3.79310344827586,1.44862768421968,15,29,30
"debt",3,1.67774098561572,15,28,30
"study",1.41379310344828,0.568031775979273,15,29,30
"mail",1.75862068965517,0.87240113700199,15,29,30
"aspects",1.72413793103448,0.921820858183021,15,29,30
"applies",2.03448275862069,1.05162318824247,15,29,30
"old",1.32142857142857,0.818923024853326,15,28,30
"meeting",1.6551724137931,1.17339136294776,15,29,30
"republic",1.62068965517241,1.14685262172635,15,29,30
"sounds",1.93103448275862,0.961064680548112,15,29,30
"shape",1.68965517241379,0.967450562629949,15,29,30
"paragraph",3.31034482758621,1.22775777845696,15,29,30
"boxes",1.55172413793103,0.909717652294684,15,29,30
"aimed",2.13793103448276,0.833415431095548,15,29,30
"academic",1.75862068965517,0.950758058971633,15,29,30
"angle",2,1,15,29,30
"scan",1.31034482758621,0.660273118590334,15,29,30
"course",2.31034482758621,1.19831573098788,15,29,30
"responsibility",2.13793103448276,1.18695703168813,15,29,30
"voting",1.68965517241379,1.07249536382155,15,29,30
"preference",2.51724137931034,1.27112688068423,15,29,30
"reserve",2.10714285714286,1.13330999042254,15,28,30
"counts",2.13793103448276,1.09296902096454,15,29,30
"aspect",1.64285714285714,0.989361399507772,15,28,30
"critical",1.55172413793103,0.869573249052649,15,29,30
"world's",1.68965517241379,1.07249536382155,15,29,30
"helping",1.37931034482759,0.775232366245681,15,29,30
"context",1.55172413793103,0.909717652294684,15,29,30
"reach",2.27586206896552,1.27885416693834,15,29,30
"constitutional",3.37931034482759,1.65645475776793,15,29,30
"evaluation",2.93103448275862,1.43753346502062,15,29,30
"bitch",2.44827586206897,1.5488753269147,15,29,30
"attend",1.58620689655172,1.29607212595018,15,29,30
"debate",1.75862068965517,1.15434497238518,15,29,30
"tons",1.51724137931034,0.949461864696163,15,29,30
"copper",1.6551724137931,0.936401244467559,15,29,30
"homosexual",2.62068965517241,1.17758205972627,15,29,30
"contrast",1.51724137931034,0.828970517103353,15,29,30
"rep",1.24137931034483,0.576638808328867,15,29,30
"into",1.27586206896552,0.527565278570064,15,29,30
"packed",1.82758620689655,1.25552964114869,15,29,30
"coffee",2.06896551724138,1.13171912475663,15,29,30
"increase",2.13793103448276,0.990098766034209,15,29,30
"voyager",3.36666666666667,1.56432938883779,15,30,30
"pulled",1.66666666666667,1.06133726101046,15,30,30
"infant",1.46666666666667,0.819307248726686,15,30,30
"translation",2.3,1.26354727815699,15,30,30
"types",2.06666666666667,1.17248140440613,15,30,30
"pace",1.73333333333333,1.08065539926196,15,30,30
"answer",2.26666666666667,1.20153158964696,15,30,30
"simple",1.83333333333333,1.14721050989912,15,30,30
"asks",1.53333333333333,1.10588810724554,15,30,30
"attention",2.73333333333333,1.55215830452272,15,30,30
"sufficient",3.5,1.50287081602351,15,30,30
"cult",1.56666666666667,1.04000442085709,15,30,30
"marshall",2.16666666666667,1.20582875587944,15,30,30
"bidder",1.6,0.813676204344972,15,30,30
"claimed",2.3,1.20773369980935,15,30,30
"bill",1.03333333333333,0.182574185835055,15,30,30
"task",1.13333333333333,0.434172485455305,15,30,30
"land",1.2,0.664363838829919,15,30,30
"motion",2.46666666666667,1.25212463115859,15,30,30
"transfer",1.73333333333333,1.01483252680985,15,30,30
"singer",1.73333333333333,1.04826073794292,15,30,30
"cage",1.93103448275862,1.27981679723418,15,29,30
"don't",1.43333333333333,0.678910553924363,15,30,30
"tradition",2.7,1.31699763045371,15,30,30
"knight",4.26666666666667,1.65952492855809,15,30,30
"lives",2.1,1.3480509557544,15,30,30
"availability",2.83333333333333,1.31525094847761,15,30,30
"costs",1.46666666666667,1.07425461996016,15,30,30
"need",1.33333333333333,0.922266074754828,15,30,30
"sensitive",2.26666666666667,1.25762044965971,15,30,30
"hitting",1.53333333333333,0.819307248726686,15,30,30
"honor",2.33333333333333,1.37297395141509,15,30,30
"wizard",1.66666666666667,0.844182254113956,15,30,30
"killing",1.5,0.861033861323019,15,30,30
"connect",1.5,0.820008410385801,15,30,30
"receiver",3,1.31306432859723,15,30,30
"may",1.33333333333333,0.758098043578903,15,30,30
"figure",2.53333333333333,1.19577801345871,15,30,30
"creek",1.63333333333333,1.12903172837532,15,30,30
"reactions",2.8,1.56249137928656,15,30,30
"lock",1.33333333333333,0.660894552251267,15,30,30
"blade",1.73333333333333,1.01483252680985,15,30,30
"travel",1.46666666666667,0.730296743340222,15,30,30
"avenue",3.06666666666667,1.31131240743198,15,30,30
"replies",2,1.20344333562863,15,30,30
"smile",1.66666666666667,0.958926602970768,15,30,30
"realize",2,1.08278058400742,15,30,30
"exist",1.43333333333333,0.626062315579292,15,30,30
